iso_code,year,oil_co2_per_capita,oil_co2,share_global_oil_co2,cumulative_oil_co2,share_global_cumulative_oil_co2,co2_growth_abs,co2_per_capita,co2,share_global_co2,cumulative_co2,share_global_cumulative_co2,co2_growth_prct,population,AvgYearlyTemp,AvgTempUncertainty
SGP,1968,2.56,5.111,0.09,48.195,0.06,2.312,2.571,5.133,0.04,53.169,0.01,81.95,1996870.0,26.74566666666667,0.3536666666666666
SLB,1968,0.244,0.037,0.0,0.26,0.0,0.004,0.244,0.037,0.0,0.26,0.0,11.11,149887.0,26.54433333333333,0.2620833333333334
SLE,1968,0.137,0.363,0.01,4.273,0.0,0.11,0.137,0.363,0.0,5.122,0.0,43.48,2644011.0,26.16616666666667,0.3020833333333333
SLV,1968,0.34,1.183,0.02,12.934,0.02,0.103,0.362,1.26,0.01,13.617,0.0,8.86,3481624.0,24.76816666666667,0.352
SOM,1968,0.046,0.154,0.0,1.788,0.0,-0.073,0.046,0.154,0.0,1.788,0.0,-32.26,3312735.0,26.607666666666663,0.5960833333333333
SRB,1968,0.415,3.32,0.06,19.03,0.02,1.489,2.858,22.856,0.18,383.983,0.1,6.97,7997997.0,10.440583333333334,0.3280833333333333
SUR,1968,3.884,1.385,0.03,10.014,0.01,0.117,4.069,1.451,0.01,10.241,0.0,8.79,356551.0,26.19683333333333,0.22675
SVK,1968,1.495,6.693,0.12,52.276,0.06,1.8,9.052,40.525,0.31,1444.423,0.37,4.65,4476829.0,7.958333333333332,0.3361666666666667
SVN,1968,1.828,3.018,0.05,21.4,0.02,0.421,3.926,6.483,0.05,108.959,0.03,6.94,1651090.0,9.781166666666667,0.3403333333333333
SWE,1968,8.695,69.055,1.25,753.778,0.88,8.676,9.771,77.606,0.6,1824.005,0.46,12.59,7942311.0,1.9126666666666663,0.30325
SYC,1968,0.147,0.007,0.0,0.044,0.0,0.0,0.147,0.007,0.0,0.044,0.0,0.0,49998.0,26.655333333333328,0.5285000000000001
TCD,1968,0.036,0.125,0.0,0.876,0.0,0.007,0.036,0.125,0.0,0.876,0.0,6.25,3499370.0,27.05925,0.3670833333333334
TGO,1968,0.1,0.194,0.0,1.576,0.0,-0.004,0.1,0.194,0.0,1.576,0.0,-1.85,1945777.0,26.84841666666667,0.2330833333333333
THA,1968,0.447,15.557,0.28,83.148,0.1,4.926,0.491,17.076,0.13,93.884,0.02,40.54,34791418.0,26.35608333333333,0.2154166666666666
TJK,1968,1.57,4.32,0.08,66.412,0.08,0.204,2.661,7.319,0.06,123.687,0.03,2.86,2750932.0,4.148083333333333,0.4766666666666666
TKM,1968,4.827,10.0,0.18,199.699,0.23,0.515,8.73,18.086,0.14,304.384,0.08,2.93,2071793.0,15.13241666666667,0.3435833333333333
TON,1968,0.181,0.015,0.0,0.18,0.0,0.0,0.181,0.015,0.0,0.18,0.0,0.0,81076.0,23.41191666666667,0.4235
TUN,1968,0.62,3.001,0.05,28.831,0.03,0.509,0.741,3.592,0.03,38.015,0.01,16.51,4845220.0,20.251,0.2949166666666666
TUR,1968,0.559,18.593,0.34,127.903,0.15,2.786,1.09,36.265,0.28,541.356,0.14,8.32,33256464.0,11.93016666666667,0.2128333333333333
TWN,1968,0.629,8.909,0.16,53.705,0.06,2.171,1.705,24.141,0.19,379.766,0.1,9.88,14156751.0,21.725,0.2159166666666666
UGA,1968,0.102,0.905,0.02,7.006,0.01,0.172,0.111,0.981,0.01,7.656,0.0,21.27,8841156.0,22.7575,0.3293333333333333
UKR,1968,2.154,99.96,1.81,1273.41,1.48,11.3,8.961,415.91,3.22,7048.199,1.78,2.79,46411816.0,8.091416666666666,0.2479166666666666
URY,1968,1.635,4.536,0.08,71.466,0.08,0.0,1.758,4.878,0.04,79.811,0.02,-0.01,2774761.0,17.609666666666666,0.305
UZB,1968,2.169,24.5,0.44,506.32,0.59,1.685,5.117,57.794,0.45,968.479,0.24,3.0,11294666.0,12.604333333333331,0.4235
WSM,1968,0.213,0.029,0.0,0.304,0.0,0.004,0.213,0.029,0.0,0.304,0.0,14.29,137484.0,26.23933333333333,0.2988333333333333
YEM,1968,1.939,11.637,0.21,55.744,0.06,8.585,1.939,11.637,0.09,55.744,0.01,281.27,6001858.0,26.104833333333332,0.8455833333333332
ZAF,1968,0.826,17.298,0.31,197.462,0.23,4.194,6.587,137.954,1.07,3287.43,0.83,3.14,20942147.0,17.04358333333333,0.25725
ZMB,1968,0.275,1.076,0.02,7.592,0.01,-0.22,1.166,4.568,0.04,71.321,0.02,-4.59,3918872.0,21.247333333333334,0.31875
ZWE,1968,0.254,1.253,0.02,17.061,0.02,1.083,1.29,6.378,0.05,190.96,0.05,20.46,4941901.0,21.363166666666668,0.2101666666666667
ABW,1969,14.138,0.83,0.01,16.651,0.02,0.196,14.138,0.83,0.01,16.651,0.0,30.87,58734.0,28.631,0.3656666666666666
AFG,1969,0.048,0.528,0.01,5.736,0.01,-0.282,0.086,0.941,0.01,10.522,0.0,-23.06,10893772.0,13.805083333333336,0.4252499999999999
AGO,1969,0.431,2.502,0.04,13.847,0.02,1.114,0.48,2.783,0.02,16.853,0.0,66.7,5803677.0,22.1905,0.3178333333333333
ALB,1969,1.058,2.22,0.04,30.74,0.03,0.172,1.544,3.243,0.02,39.384,0.01,5.61,2099738.0,12.802916666666668,0.3453333333333332
ARE,1969,0.686,0.139,0.0,0.418,0.0,19.265,100.97,20.507,0.15,22.805,0.01,1551.03,203103.0,28.266250000000003,0.7736666666666666
ARG,1969,2.576,60.573,1.01,1000.315,1.09,8.24,3.285,77.249,0.56,1516.376,0.37,11.94,23517613.0,15.262833333333331,0.2056666666666666
ARM,1969,1.192,2.936,0.05,51.06,0.06,0.208,2.078,5.118,0.04,87.895,0.02,4.23,2462938.0,8.230833333333333,0.4761666666666666
AUS,1969,4.915,61.53,1.03,601.959,0.66,7.627,11.353,142.124,1.03,3096.181,0.76,5.67,12518931.0,21.847583333333333,0.1826666666666666
AUT,1969,2.993,22.385,0.37,245.856,0.27,2.341,5.968,44.638,0.32,2288.641,0.56,5.54,7479340.0,6.000333333333334,0.2922499999999999
AZE,1969,3.552,18.013,0.3,388.267,0.42,1.193,5.847,29.657,0.22,509.796,0.12,4.19,5071930.0,10.4565,0.4491666666666667
BDI,1969,0.022,0.073,0.0,0.608,0.0,0.018,0.022,0.073,0.0,0.614,0.0,33.33,3413909.0,20.36341666666667,0.5477499999999998
BEL,1969,6.204,59.553,1.0,565.281,0.62,5.054,12.864,123.492,0.9,6555.039,1.6,4.27,9599651.0,9.5505,0.2281666666666667
BEN,1969,0.071,0.202,0.0,1.678,0.0,0.048,0.071,0.202,0.0,1.678,0.0,30.95,2850657.0,27.574083333333338,0.2625833333333333
BFA,1969,0.022,0.121,0.0,0.96,0.0,0.018,0.022,0.121,0.0,0.96,0.0,17.86,5528172.0,28.73258333333333,0.2239166666666666
BGD,1969,0.038,2.415,0.04,27.962,0.03,-0.116,0.06,3.749,0.03,45.343,0.01,-3.01,62679765.0,25.25433333333333,0.2262499999999999
BGR,1969,2.662,22.508,0.38,117.377,0.13,6.844,7.843,66.308,0.48,665.594,0.16,11.51,8454584.0,10.3645,0.3359166666666666
BHR,1969,3.29,0.678,0.01,68.154,0.07,0.169,6.171,1.271,0.01,69.777,0.02,15.28,206037.0,26.585916666666677,0.64575
BHS,1969,8.142,1.337,0.02,11.117,0.01,0.113,10.597,1.741,0.01,12.196,0.0,6.95,164265.0,25.21258333333334,0.2885
BLR,1969,5.369,47.439,0.79,783.193,0.85,2.496,7.042,62.217,0.45,1070.876,0.26,4.18,8835743.0,4.566916666666667,0.2595833333333333
BLZ,1969,1.137,0.136,0.0,1.118,0.0,0.033,1.137,0.136,0.0,1.118,0.0,32.14,119269.0,25.617666666666665,0.3436666666666667
BRA,1969,0.748,69.422,1.16,742.536,0.81,6.886,0.908,84.215,0.61,1151.336,0.28,8.91,92746607.0,25.282750000000004,0.2400833333333333
BRB,1969,1.986,0.473,0.01,3.753,0.0,0.04,2.017,0.48,0.0,3.957,0.0,9.17,237963.0,27.10741666666667,0.3030833333333333
CAF,1969,0.105,0.187,0.0,1.129,0.0,0.004,0.105,0.187,0.0,1.129,0.0,2.0,1778870.0,25.484666666666666,0.237
CAN,1969,8.634,181.529,3.04,2822.896,3.08,3.858,14.607,307.119,2.23,8505.809,2.08,1.27,21025257.0,-4.5023333333333335,0.23675
CHE,1969,5.489,33.464,0.56,312.85,0.34,2.066,6.241,38.047,0.28,890.456,0.22,5.74,6096427.0,6.777583333333332,0.2889166666666667
CHL,1969,1.385,13.333,0.22,151.772,0.17,1.329,2.341,22.531,0.16,484.602,0.12,6.27,9625304.0,9.863333333333332,0.29625
CHN,1969,0.083,66.85,1.12,431.791,0.47,112.177,0.754,607.683,4.41,9662.079,2.36,22.64,805985941.0,6.455999999999999,0.1906666666666666
CMR,1969,0.089,0.568,0.01,5.793,0.01,0.066,0.09,0.572,0.0,5.994,0.0,13.04,6357096.0,24.655,0.22175
COG,1969,0.384,0.495,0.01,3.239,0.0,0.051,0.389,0.502,0.0,3.246,0.0,11.38,1289519.0,24.6965,0.2214999999999999
COL,1969,0.694,14.542,0.24,206.48,0.22,1.444,1.338,28.016,0.2,403.379,0.1,5.43,20942453.0,25.181083333333337,0.2784166666666667
COM,1969,0.081,0.018,0.0,0.154,0.0,0.0,0.081,0.018,0.0,0.154,0.0,0.0,225324.0,26.1335,0.2270833333333333
CRI,1969,0.593,1.066,0.02,11.322,0.01,0.11,0.638,1.146,0.01,11.652,0.0,10.59,1797891.0,25.951000000000004,0.5864166666666667
CUB,1969,1.948,16.675,0.28,227.447,0.25,1.224,2.014,17.243,0.13,237.877,0.06,7.64,8561391.0,25.657833333333333,0.315
CUW,1969,84.539,11.981,0.2,240.23,0.26,2.826,84.539,11.981,0.09,240.23,0.06,30.87,141719.0,28.0875,0.31075
CYP,1969,2.551,1.546,0.03,16.059,0.02,0.048,2.755,1.67,0.01,16.899,0.0,2.93,606121.0,19.213166666666663,0.3169166666666667
DEU,1969,4.142,324.194,5.42,2463.662,2.68,67.21,13.442,1052.001,7.64,44772.456,10.94,6.82,78260756.0,7.912999999999999,0.2169166666666666
DJI,1969,0.562,0.084,0.0,1.154,0.0,-0.037,0.562,0.084,0.0,1.154,0.0,-30.3,149889.0,29.148333333333337,0.7573333333333333
DMA,1969,0.261,0.018,0.0,0.202,0.0,-0.004,0.261,0.018,0.0,0.202,0.0,-16.67,70214.0,26.655166666666663,0.3221666666666667
DNK,1969,9.502,46.555,0.78,372.858,0.41,6.07,12.112,59.343,0.43,1358.424,0.33,11.39,4899289.0,-17.867416666666667,0.8737499999999999
DOM,1969,0.561,2.455,0.04,21.447,0.02,0.304,0.606,2.651,0.02,23.794,0.01,12.94,4373127.0,26.094916666666663,0.28625
DZA,1969,0.56,7.868,0.13,76.91,0.08,2.213,0.801,11.263,0.08,125.946,0.03,24.45,14061724.0,23.45825,0.4024166666666667
ECU,1969,0.504,2.971,0.05,49.888,0.05,0.476,0.609,3.589,0.03,54.622,0.01,15.3,5895368.0,22.422083333333333,0.3015833333333333
EGY,1969,0.448,15.095,0.25,353.979,0.39,-3.208,0.584,19.665,0.14,392.494,0.1,-14.02,33703127.0,23.404416666666663,0.3226666666666667
ESP,1969,1.663,55.749,0.93,480.448,0.52,-0.28,2.886,96.737,0.7,2270.902,0.55,-0.29,33517677.0,13.211333333333334,0.2241666666666666
EST,1969,3.88,5.226,0.09,62.118,0.07,0.895,16.763,22.577,0.16,389.621,0.1,4.13,1346820.0,3.809,0.3505833333333333
ETH,1969,0.056,1.557,0.03,9.084,0.01,-0.059,0.06,1.666,0.01,10.038,0.0,-3.4,27652715.0,23.187416666666664,0.3495000000000001
FIN,1969,5.991,27.564,0.46,209.312,0.23,4.615,8.237,37.897,0.28,460.009,0.11,13.87,4601033.0,0.5302500000000004,0.2975833333333333
FJI,1969,0.791,0.403,0.01,4.138,0.0,0.037,0.848,0.432,0.0,4.751,0.0,9.26,509708.0,25.0285,0.3969166666666666
FRA,1969,4.848,244.297,4.09,2307.298,2.51,25.238,8.776,442.189,3.21,17748.652,4.34,6.05,50387441.0,12.8335,0.2460833333333333
FRO,1969,5.416,0.209,0.0,1.968,0.0,0.029,5.511,0.213,0.0,2.195,0.0,16.0,38560.0,6.336333333333333,0.4560833333333333
GAB,1969,2.398,1.385,0.02,5.403,0.01,-0.528,2.48,1.433,0.01,5.672,0.0,-26.92,577644.0,24.50358333333333,0.2285
GEO,1969,1.023,4.763,0.08,89.467,0.1,0.371,1.968,9.168,0.07,157.462,0.04,4.21,4658009.0,7.924916666666667,0.3396666666666667
GHA,1969,0.169,1.437,0.02,22.181,0.02,-0.074,0.198,1.687,0.01,26.345,0.01,-4.2,8520018.0,27.125416666666663,0.2450833333333333
GIN,1969,0.183,0.747,0.01,7.039,0.01,0.0,0.183,0.747,0.01,7.039,0.0,0.0,4084601.0,26.010583333333333,0.30925
GLP,1969,0.977,0.311,0.01,3.147,0.0,0.033,0.977,0.311,0.0,3.147,0.0,11.84,318630.0,26.795,0.3020833333333333
GMB,1969,0.106,0.048,0.0,0.469,0.0,0.011,0.106,0.048,0.0,0.469,0.0,30.0,451228.0,28.339666666666663,0.36025
GNQ,1969,0.145,0.044,0.0,0.546,0.0,0.015,0.145,0.044,0.0,0.546,0.0,50.0,304000.0,25.19125,0.2328333333333333
GRC,1969,1.747,15.048,0.25,137.872,0.15,3.148,2.953,25.434,0.18,273.839,0.07,14.13,8614035.0,15.03875,0.2376666666666666
GRD,1969,0.503,0.048,0.0,0.392,0.0,0.007,0.503,0.048,0.0,0.392,0.0,18.18,94723.0,27.423416666666668,0.2540833333333333
GRL,1969,7.311,0.327,0.01,3.126,0.0,-0.136,9.098,0.407,0.0,5.027,0.0,-25.0,44702.0,-18.392083333333336,0.8950833333333333
GTM,1969,0.397,2.169,0.04,24.86,0.03,0.139,0.417,2.278,0.02,26.223,0.01,6.5,5465515.0,23.73725,0.2810833333333333
GUF,1969,1.826,0.084,0.0,0.579,0.0,0.0,1.826,0.084,0.0,0.579,0.0,0.0,46150.0,26.41508333333334,0.2726666666666666
GUY,1969,1.964,1.367,0.02,14.0,0.02,0.037,1.964,1.367,0.01,14.033,0.0,2.75,695743.0,26.70866666666667,0.3230833333333333
HKG,1969,1.975,7.464,0.12,58.782,0.06,1.554,2.052,7.752,0.06,68.05,0.02,25.07,3778181.0,22.609416666666664,0.2765833333333333
HND,1969,0.421,1.11,0.02,12.249,0.01,-0.048,0.446,1.176,0.01,12.67,0.0,-3.89,2637515.0,25.186916666666665,0.3136666666666667
HRV,1969,1.518,6.69,0.11,73.541,0.08,0.315,2.001,8.817,0.06,151.364,0.04,3.7,4406606.0,11.095083333333331,0.3145833333333334
HTI,1969,0.063,0.289,0.0,4.635,0.01,0.051,0.069,0.315,0.0,4.958,0.0,19.45,4593666.0,26.791750000000004,0.3471666666666666
HUN,1969,1.66,17.151,0.29,183.41,0.2,1.265,6.037,62.358,0.45,1645.551,0.4,2.07,10329352.0,9.548833333333333,0.328
IDN,1969,0.246,27.538,0.46,732.206,0.8,5.8,0.298,33.362,0.24,992.904,0.24,21.04,111758566.0,26.113083333333336,0.2306666666666667
IND,1969,0.084,45.35,0.76,539.132,0.59,3.343,0.327,177.589,1.29,4196.065,1.03,1.92,543084333.0,24.501166666666663,0.2706666666666666
IRL,1969,3.284,9.46,0.16,83.309,0.09,0.693,6.42,18.494,0.13,472.65,0.12,3.89,2880757.0,9.33275,0.2223333333333333
IRQ,1969,1.05,10.069,0.17,251.698,0.27,2.906,2.358,22.601,0.16,323.322,0.08,14.75,9585585.0,22.39125,0.3535
ISL,1969,6.005,1.213,0.02,20.24,0.02,-0.33,6.257,1.264,0.01,22.489,0.01,-20.69,201971.0,0.646833333333333,0.4763333333333334
ISR,1969,5.057,13.857,0.23,139.555,0.15,1.007,5.402,14.801,0.11,151.545,0.04,7.3,2740066.0,20.335583333333336,0.2815
ITA,1969,3.742,198.915,3.33,1686.895,1.84,20.489,5.073,269.661,1.96,4213.955,1.03,8.22,53154575.0,12.629583333333334,0.22375
JAM,1969,2.195,4.06,0.07,38.213,0.04,0.388,2.307,4.267,0.03,40.49,0.01,10.01,1849658.0,26.542583333333337,0.3844166666666667
JOR,1969,0.94,1.521,0.03,14.553,0.02,0.253,1.086,1.757,0.01,16.4,0.0,16.81,1617427.0,20.136416666666666,0.33875
JPN,1969,3.885,402.074,6.72,2419.152,2.64,91.303,6.312,653.215,4.74,9525.543,2.33,16.25,103496032.0,11.848999999999998,0.1849166666666667
KAZ,1969,2.5,32.057,0.54,381.847,0.42,5.892,11.611,148.911,1.08,2568.732,0.63,4.12,12824614.0,3.72375,0.2556666666666666
KEN,1969,0.25,2.726,0.05,40.022,0.04,0.311,0.287,3.126,0.02,44.792,0.01,11.05,10910677.0,24.278666666666663,0.2986666666666666
KGZ,1969,1.761,5.1,0.09,67.214,0.07,0.524,4.554,13.188,0.1,227.314,0.06,4.14,2895538.0,2.374416666666667,0.6704166666666667
KHM,1969,0.186,1.282,0.02,4.972,0.01,0.854,0.191,1.315,0.01,5.342,0.0,184.9,6880623.0,27.265416666666667,0.2296666666666666
KIR,1969,0.219,0.011,0.0,0.143,0.0,-0.022,0.219,0.011,0.0,0.143,0.0,-66.67,50267.0,27.22133333333333,0.594
KWT,1969,2.271,1.565,0.03,97.405,0.11,3.66,38.912,26.809,0.19,245.353,0.06,15.81,688972.0,25.68241666666667,0.417
LBN,1969,1.644,3.701,0.06,42.561,0.05,0.651,1.93,4.344,0.03,50.885,0.01,17.62,2250454.0,18.273,0.3305
LBR,1969,0.904,1.235,0.02,6.093,0.01,0.388,0.93,1.271,0.01,6.155,0.0,43.98,1366500.0,25.725833333333338,0.3250833333333334
LBY,1969,3.152,6.441,0.11,22.492,0.02,5.408,17.38,35.522,0.26,95.711,0.02,17.96,2043820.0,23.13475,0.3508333333333333
LCA,1969,0.607,0.062,0.0,0.377,0.0,0.026,0.607,0.062,0.0,0.377,0.0,70.0,102599.0,27.280249999999995,0.2764166666666666
LKA,1969,0.337,4.115,0.07,34.844,0.04,1.077,0.353,4.315,0.03,46.133,0.01,33.26,12214948.0,27.414666666666665,0.2388333333333333
LTU,1969,5.354,16.617,0.28,278.481,0.3,0.938,7.453,23.131,0.17,397.88,0.1,4.23,3103509.0,4.704583333333333,0.2803333333333334
LUX,1969,11.299,3.814,0.06,25.62,0.03,0.923,39.051,13.182,0.1,214.034,0.05,7.53,337568.0,9.161833333333334,0.2364166666666666
LVA,1969,4.556,10.741,0.18,171.335,0.19,0.596,6.33,14.922,0.11,256.851,0.06,4.16,2357389.0,4.181916666666668,0.29125
MAR,1969,0.262,4.104,0.07,53.182,0.06,0.197,0.372,5.817,0.04,87.24,0.02,3.51,15656846.0,17.62183333333334,0.4331666666666667
MDG,1969,0.119,0.762,0.01,7.819,0.01,-0.062,0.133,0.85,0.01,8.953,0.0,-6.83,6401920.0,23.40041666666667,0.4300833333333333
MEX,1969,1.34,66.902,1.12,1892.831,2.06,8.289,2.046,102.176,0.74,2408.72,0.59,8.83,49945278.0,20.95883333333333,0.2038333333333333
MLI,1969,0.028,0.161,0.0,1.748,0.0,-0.037,0.028,0.161,0.0,1.748,0.0,-18.52,5861417.0,29.155916666666677,0.38875
MLT,1969,2.02,0.649,0.01,7.138,0.01,0.015,2.032,0.652,0.0,7.519,0.0,2.3,321031.0,18.312583333333333,0.4251666666666667
MNE,1969,0.4,0.208,0.0,1.307,0.0,0.029,1.544,0.804,0.01,13.835,0.0,3.68,520645.0,10.162999999999998,0.4103333333333334
MNG,1969,0.619,0.769,0.01,8.188,0.01,0.202,2.159,2.682,0.02,25.717,0.01,8.13,1242213.0,-1.5954166666666665,0.326
MOZ,1969,0.164,1.447,0.02,10.099,0.01,0.462,0.367,3.238,0.02,36.807,0.01,16.63,8816056.0,24.0045,0.2135833333333333
MRT,1969,0.24,0.267,0.0,1.425,0.0,0.04,0.247,0.275,0.0,1.433,0.0,17.19,1112749.0,28.13325,0.3135833333333334
MSR,1969,0.634,0.007,0.0,0.048,0.0,0.0,0.634,0.007,0.0,0.048,0.0,0.0,11553.0,26.829000000000004,0.3029166666666666
MTQ,1969,1.02,0.33,0.01,3.517,0.0,0.022,1.02,0.33,0.0,3.517,0.0,7.14,323317.0,26.655166666666663,0.3221666666666667
MUS,1969,0.699,0.568,0.01,4.629,0.01,-0.066,0.703,0.572,0.0,5.313,0.0,-10.34,812941.0,24.105166666666666,0.3560833333333333
MWI,1969,0.056,0.259,0.0,2.772,0.0,-0.007,0.083,0.381,0.0,7.403,0.0,-1.9,4582197.0,21.777666666666672,0.3175833333333333
MYS,1969,0.796,8.402,0.14,149.431,0.16,-1.392,0.866,9.138,0.07,194.595,0.05,-13.22,10549395.0,26.31758333333333,0.1915
NCL,1969,7.679,0.78,0.01,5.347,0.01,-0.282,15.322,1.557,0.01,17.796,0.0,-15.34,101628.0,22.73625,0.5061666666666667
NER,1969,0.041,0.18,0.0,1.052,0.0,0.029,0.043,0.19,0.0,1.092,0.0,18.19,4385925.0,28.49875,0.3789166666666666
NGA,1969,0.068,3.748,0.06,45.427,0.05,5.474,0.221,12.1,0.09,137.521,0.03,82.62,54717035.0,27.21466666666667,0.2514166666666667
NIC,1969,0.527,1.231,0.02,11.934,0.01,0.055,0.551,1.286,0.01,12.457,0.0,4.46,2334285.0,26.364166666666662,0.5375
NLD,1969,5.556,71.422,1.19,790.549,0.86,2.357,9.008,115.802,0.84,3383.222,0.83,2.08,12855006.0,9.533583333333334,0.22575
NOR,1969,4.514,17.36,0.29,235.783,0.26,1.08,5.77,22.194,0.16,684.903,0.17,5.12,3846177.0,-0.1420000000000004,0.32725
NPL,1969,0.028,0.337,0.01,1.898,0.0,0.147,0.034,0.399,0.0,2.165,0.0,57.97,11834657.0,15.399499999999998,0.4746666666666667
NZL,1969,3.168,8.79,0.15,101.76,0.11,0.784,5.139,14.257,0.1,468.269,0.11,5.82,2774358.0,10.449333333333334,0.3116666666666666
OMN,1969,0.335,0.234,0.0,0.597,0.0,0.073,0.335,0.234,0.0,0.597,0.0,45.45,700725.0,27.386,0.5625833333333334
PAK,1969,0.163,9.23,0.15,107.868,0.12,-0.628,0.357,20.213,0.15,244.481,0.06,-3.01,56598148.0,21.034166666666668,0.2511666666666666
PAN,1969,1.323,1.953,0.03,20.752,0.02,0.033,1.389,2.051,0.01,21.92,0.01,1.63,1476481.0,26.72016666666666,0.4335833333333334
PER,1969,1.013,13.268,0.22,315.023,0.34,0.799,1.168,15.285,0.11,367.223,0.09,5.51,13092846.0,20.588833333333334,0.252
PHL,1969,0.612,21.295,0.36,186.966,0.2,0.607,0.656,22.829,0.17,203.154,0.05,2.73,34786309.0,27.01808333333333,0.2168333333333333
PLW,1969,11.354,0.132,0.0,0.711,0.0,0.055,11.354,0.132,0.0,0.711,0.0,71.43,11617.0,27.496583333333334,0.291
PNG,1969,0.205,0.557,0.01,4.346,0.0,0.055,0.205,0.557,0.0,4.346,0.0,10.95,2718805.0,24.69775,0.2675
POL,1969,0.638,20.672,0.35,267.161,0.29,17.564,9.056,293.365,2.13,9393.922,2.3,6.37,32393140.0,6.655833333333334,0.4190833333333333
PRT,1969,1.255,10.855,0.18,129.812,0.14,1.6,1.687,14.593,0.11,380.789,0.09,12.32,8649249.0,14.413000000000002,0.2955
PRY,1969,0.208,0.502,0.01,6.079,0.01,-0.07,0.216,0.52,0.0,6.224,0.0,-11.81,2413396.0,23.68933333333333,0.3984166666666666
PYF,1969,1.509,0.161,0.0,1.154,0.0,0.007,1.509,0.161,0.0,1.154,0.0,4.76,106814.0,26.71733333333333,0.35525
QAT,1969,3.015,0.304,0.01,5.716,0.01,0.091,71.041,7.167,0.05,50.171,0.01,1.29,100880.0,27.49025,0.7618333333333333
ROU,1969,1.373,27.873,0.47,849.071,0.92,11.448,5.492,111.527,0.81,1835.433,0.45,11.44,20305348.0,8.43975,0.3716666666666666
RWA,1969,0.016,0.059,0.0,0.851,0.0,0.004,0.016,0.059,0.0,0.862,0.0,6.67,3643237.0,19.465750000000003,0.4813333333333333
SAU,1969,1.436,8.039,0.13,186.471,0.2,6.192,6.298,35.271,0.26,264.511,0.06,21.29,5599909.0,26.19925,0.4853333333333334
SDN,1969,0.376,3.744,0.06,27.859,0.03,0.987,0.385,3.832,0.03,29.893,0.01,34.71,9954411.0,27.700333333333333,0.2999166666666666
SEN,1969,0.094,0.388,0.01,8.588,0.01,0.392,0.119,0.49,0.0,9.675,0.0,399.5,4133323.0,28.70933333333333,0.3231666666666666
SGP,1969,3.382,6.881,0.12,55.076,0.06,1.755,3.386,6.888,0.05,60.057,0.01,34.18,2034514.0,27.062416666666667,0.2861666666666667
SLB,1969,0.237,0.037,0.0,0.297,0.0,0.0,0.237,0.037,0.0,0.297,0.0,0.0,154830.0,26.86191666666667,0.2604166666666667
SLE,1969,0.403,1.085,0.02,5.357,0.01,0.722,0.403,1.085,0.01,6.207,0.0,198.99,2693344.0,26.43766666666667,0.3141666666666666
SLV,1969,0.314,1.121,0.02,14.055,0.02,-0.07,0.333,1.19,0.01,14.807,0.0,-5.52,3576834.0,25.36108333333333,0.3605
SOM,1969,0.048,0.161,0.0,1.949,0.0,0.007,0.048,0.161,0.0,1.949,0.0,4.76,3386736.0,27.125,0.6983333333333333
SRB,1969,0.465,3.748,0.06,22.778,0.02,0.843,2.942,23.699,0.17,407.682,0.1,3.69,8056665.0,9.765333333333333,0.4030833333333333
SUR,1969,3.991,1.451,0.02,11.465,0.01,0.07,4.182,1.521,0.01,11.761,0.0,4.8,363574.0,26.991916666666665,0.2708333333333333
SVK,1969,1.752,7.896,0.13,60.172,0.07,2.504,9.549,43.029,0.31,1487.453,0.36,6.18,4506152.0,7.33475,0.3854166666666667
SVN,1969,1.982,3.289,0.05,24.689,0.03,0.239,4.05,6.721,0.05,115.68,0.03,3.68,1659562.0,9.419916666666667,0.3911666666666666
SWE,1969,9.74,77.955,1.3,831.733,0.91,8.775,10.793,86.381,0.63,1910.386,0.47,11.31,8003186.0,1.9702499999999996,0.303
SYC,1969,0.143,0.007,0.0,0.051,0.0,0.0,0.143,0.007,0.0,0.051,0.0,0.0,51132.0,27.08758333333333,0.5195
TCD,1969,0.045,0.161,0.0,1.037,0.0,0.037,0.045,0.161,0.0,1.037,0.0,29.41,3568402.0,27.898,0.3758333333333333
TGO,1969,0.119,0.242,0.0,1.817,0.0,0.048,0.119,0.242,0.0,1.817,0.0,24.53,2034902.0,27.234583333333333,0.2541666666666666
THA,1969,0.362,12.96,0.22,96.107,0.1,-2.536,0.406,14.54,0.11,108.424,0.03,-14.85,35827089.0,26.57375,0.211
TJK,1969,1.607,4.565,0.08,70.977,0.08,0.306,2.685,7.625,0.06,131.312,0.03,4.18,2840265.0,3.35625,0.5865
TKM,1969,4.91,10.472,0.18,210.171,0.23,0.765,8.839,18.851,0.14,323.235,0.08,4.23,2132800.0,13.504166666666668,0.4836666666666667
TON,1969,0.133,0.011,0.0,0.191,0.0,-0.004,0.133,0.011,0.0,0.191,0.0,-25.0,82861.0,22.95633333333333,0.5260833333333333
TUN,1969,0.648,3.21,0.05,32.042,0.03,0.26,0.778,3.852,0.03,41.867,0.01,7.23,4953379.0,19.99625,0.3442499999999999
TUR,1969,0.579,19.725,0.33,147.628,0.16,2.487,1.138,38.753,0.28,580.109,0.14,6.86,34055391.0,11.968916666666669,0.2014166666666667
TWN,1969,0.78,11.356,0.19,65.061,0.07,2.15,1.807,26.291,0.19,406.057,0.1,8.91,14552756.0,22.091166666666663,0.2304166666666667
UGA,1969,0.119,1.088,0.02,8.094,0.01,0.194,0.129,1.175,0.01,8.832,0.0,19.78,9127855.0,23.20533333333333,0.3627499999999999
